enrollment_id,student_age,study_hours_per_week,completion_time_days,avg_score,weekday,course_category,plan_type,completed,satisfaction
1751,28.0,4.88,64.66,53.16,2,Business,Paid,0,5
1752,32.0,4.98,51.39,68.33,2,Programming,Free,0,6
1753,31.0,8.83,39.3,94.07,5,Marketing,Paid,0,6
1754,33.0,4.41,37.79,100.0,5,Business,Paid,0,6
1755,25.0,5.32,55.82,66.54,1,Programming,Free,0,4
1756,20.0,5.71,47.0,81.35,1,Design,Paid,1,7
1757,16.0,3.04,50.73,75.26,3,Programming,Free,0,7
1758,35.0,7.14,45.38,93.29,4,Marketing,Free,1,9
1759,32.0,5.58,44.1,62.18,5,Marketing,Free,1,8
1760,35.0,3.33,40.56,100.0,2,Marketing,Free,0,5
1761,22.0,6.66,46.48,64.2,3,Programming,Free,0,5
1762,33.0,3.49,59.01,57.96,0,Programming,Paid,0,5
1763,16.0,4.0,66.52,64.22,3,Programming,Free,0,5
1764,21.0,3.34,66.78,58.28,4,Programming,Free,1,8
1765,28.0,5.69,52.55,73.03,2,Programming,Free,0,5
1766,32.0,3.27,66.3,48.17,2,Programming,Free,0,4
1767,39.0,7.13,46.95,77.99,3,Marketing,Paid,0,6
1768,25.0,5.3,59.98,75.97,6,Programming,Free,1,9
1769,21.0,4.28,38.26,89.79,4,Programming,Paid,0,7
1770,21.0,11.55,40.35,82.49,6,Business,Paid,1,7
1771,22.0,2.9,49.7,88.21,0,Design,Free,1,9
1772,43.0,2.15,65.77,64.34,5,Business,Free,0,6
1773,32.0,5.96,53.57,75.34,0,Business,Free,0,6
1774,35.0,1.93,71.57,53.09,2,Marketing,Paid,1,10
1775,25.0,9.92,51.87,73.75,2,Business,Paid,1,9
1776,27.0,4.25,45.17,77.87,1,Design,Free,0,6
1777,32.0,2.13,64.66,76.25,6,Business,Free,0,6
1778,23.0,3.31,60.54,62.26,6,Design,Paid,1,10
1779,25.0,,60.8,63.32,3,Programming,Free,0,5
1780,22.0,6.02,62.54,75.49,3,Design,Paid,0,6
1781,24.0,2.79,64.68,66.85,5,Programming,Paid,1,10
1782,27.0,5.08,48.68,78.98,4,Business,Free,0,7
1783,21.0,3.54,65.07,65.4,3,Programming,Free,1,9
1784,29.0,3.27,58.31,69.19,5,Programming,Free,0,6
1785,29.0,5.1,54.44,62.12,1,Programming,Free,1,6
1786,26.0,6.71,40.91,87.68,1,Marketing,Paid,0,7
1787,21.0,8.49,43.16,85.67,0,Programming,Paid,0,7
1788,28.0,3.81,52.87,71.61,0,Business,Paid,1,10
1789,23.0,4.0,47.13,100.0,1,Marketing,Free,0,7
1790,27.0,3.05,68.03,58.8,4,Programming,Free,1,8
1791,35.0,5.45,48.55,86.08,5,Business,Paid,1,7
1792,18.0,2.86,75.76,56.59,4,Programming,Free,0,4
1793,42.0,3.35,55.66,77.28,3,Programming,Free,0,5
1794,26.0,,63.17,78.65,1,Business,Free,0,5
1795,30.0,4.63,64.01,61.88,0,Marketing,Free,0,6
1796,22.0,5.08,63.33,70.43,4,Programming,Paid,1,10
1797,35.0,5.09,58.2,92.68,0,Design,Free,0,7
1798,26.0,4.83,47.03,62.23,5,Programming,Paid,0,5
1799,24.0,3.12,57.42,78.02,2,Design,Free,0,5
1800,23.0,4.42,53.46,74.69,2,Business,Free,1,7
1801,25.0,2.68,60.09,70.53,0,Business,Free,1,8
1802,30.0,6.55,53.62,55.96,1,Business,Paid,0,7
1803,28.0,3.57,51.61,77.94,0,Programming,Free,1,9
1804,27.0,4.45,48.72,71.13,5,Business,Free,0,5
1805,22.0,4.48,51.63,83.14,3,Business,Free,1,8
1806,22.0,10.42,45.54,77.55,5,Business,Paid,1,10
1807,24.0,6.02,48.32,72.77,3,Programming,Paid,1,7
1808,30.0,4.19,51.61,77.73,6,Design,Free,0,6
1809,32.0,3.71,53.81,68.12,5,Design,Paid,0,7
1810,33.0,5.82,40.88,86.7,1,Programming,Free,0,5
1811,27.0,3.59,58.46,63.5,0,Programming,Free,0,5
1812,30.0,,62.94,70.37,6,Design,Free,0,6
1813,26.0,4.64,56.11,89.22,1,Business,Paid,1,9
1814,16.0,4.42,48.28,70.97,5,Programming,Free,0,5
1815,25.0,2.81,59.7,68.4,4,Business,Free,1,7
1816,24.0,3.85,61.25,78.14,4,Design,Free,1,10
1817,20.0,3.93,47.02,77.89,1,Business,Free,0,5
1818,23.0,4.94,59.85,76.82,2,Design,Paid,1,9
1819,28.0,8.84,37.39,87.22,3,Design,Paid,0,8
1820,19.0,2.25,69.36,57.02,0,Business,Free,0,5
1821,22.0,10.13,40.07,75.25,2,Marketing,Free,1,8
1822,38.0,4.0,55.25,82.0,3,Design,Free,1,9
1823,16.0,5.27,59.98,80.22,1,Design,Free,1,7
1824,26.0,4.3,63.59,46.35,2,Business,Free,0,3
1825,19.0,2.33,65.09,73.61,6,Business,Paid,1,8
1826,22.0,2.52,67.4,53.43,2,Programming,Free,0,7
1827,26.0,4.0,44.68,90.86,6,Design,Paid,1,8
1828,20.0,6.34,50.65,70.09,6,Design,Free,1,8
1829,31.0,2.72,51.68,88.83,4,Marketing,Paid,0,5
1830,36.0,2.76,53.82,61.83,1,Design,Free,0,7
1831,33.0,5.46,52.07,81.91,1,Design,Paid,1,9
1832,34.0,6.27,53.35,76.58,6,Marketing,Paid,0,6
1833,17.0,4.95,48.98,100.0,0,Design,Free,1,8
1834,25.0,3.26,61.26,86.14,3,Programming,Paid,1,10
1835,30.0,1.98,62.89,81.37,4,Programming,Free,0,6
1836,33.0,5.17,42.69,92.33,5,Programming,Free,1,8
1837,39.0,7.73,45.66,71.41,6,Programming,Free,0,2
1838,34.0,4.34,58.53,77.0,1,Design,Paid,1,10
1839,33.0,3.03,60.24,72.65,3,Business,Paid,0,6
1840,45.0,3.34,56.43,74.61,4,Business,Free,1,7
1841,28.0,6.05,57.88,38.76,6,Programming,Paid,1,7
1842,25.0,3.65,52.88,74.02,3,Design,Free,0,7
1843,28.0,7.64,51.94,70.72,0,Programming,Free,0,6
1844,21.0,6.15,39.96,70.86,6,Marketing,Free,1,6
1845,27.0,4.41,48.89,49.63,3,Programming,Free,0,5
1846,16.0,1.68,66.19,69.35,1,Business,Free,0,5
1847,23.0,2.97,62.91,49.6,1,Programming,Free,0,6
1848,26.0,3.17,54.16,90.51,1,Business,Free,0,5
1849,34.0,2.9,68.08,71.43,5,Design,Free,0,4
1850,35.0,5.52,53.47,52.31,6,Business,Paid,0,6
1851,20.0,4.46,47.24,65.52,3,Programming,Free,0,5
1852,42.0,2.39,53.02,85.9,0,Marketing,Paid,0,5
1853,28.0,5.82,46.57,75.76,6,Design,Free,1,6
1854,29.0,4.08,59.54,60.95,4,Business,Free,0,6
1855,16.0,4.76,59.87,65.38,3,Marketing,Free,0,5
1856,23.0,7.09,50.64,73.49,0,Marketing,Paid,0,6
1857,34.0,2.87,62.01,62.72,6,Programming,Free,0,6
1858,28.0,7.15,62.11,52.89,0,Programming,Free,0,3
1859,28.0,4.76,58.64,71.19,4,Programming,Paid,1,9
1860,29.0,10.01,47.29,56.0,4,Programming,Paid,1,9
1861,17.0,2.71,58.63,83.49,3,Design,Free,1,8
1862,26.0,7.75,34.36,83.75,3,Marketing,Free,0,4
1863,37.0,2.7,68.75,61.97,2,Marketing,Free,1,7
1864,35.0,12.77,38.65,66.83,4,Design,Free,0,5
1865,26.0,3.3,50.91,70.35,2,Business,Paid,0,5
1866,38.0,6.52,47.9,72.17,3,Marketing,Free,0,6
1867,18.0,3.44,62.34,75.2,4,Marketing,Free,0,6
1868,20.0,5.59,47.35,73.56,5,Programming,Free,0,5
1869,40.0,3.98,56.27,78.4,1,Design,Free,0,7
1870,31.0,3.1,56.22,92.09,6,Business,Paid,1,8
1871,25.0,1.15,63.56,68.72,0,Programming,Free,1,10
1872,27.0,12.53,35.9,60.98,1,Design,Free,1,7
1873,21.0,4.19,60.94,55.6,2,Marketing,Free,1,6
1874,29.0,1.08,47.78,89.68,2,Marketing,Free,1,7
1875,28.0,4.65,49.59,77.85,2,Marketing,Free,1,8
1876,27.0,5.53,45.55,73.27,2,Business,Free,0,4
1877,19.0,2.94,57.56,73.39,3,Programming,Free,1,8
1878,29.0,3.69,48.39,73.92,5,Programming,Paid,0,6
1879,23.0,5.02,50.64,82.33,5,Design,Paid,0,6
1880,20.0,8.71,51.64,74.27,2,Design,Paid,0,6
1881,36.0,4.24,58.25,84.55,1,Design,Free,0,7
1882,42.0,7.83,42.47,65.23,4,Business,Free,0,5
1883,41.0,6.75,48.41,64.97,0,Design,Free,1,8
1884,32.0,4.57,65.32,56.4,3,Business,Paid,0,7
1885,25.0,2.0,67.02,65.15,1,Programming,Free,0,4
1886,27.0,3.66,49.13,83.21,4,Programming,Free,1,9
1887,30.0,5.14,53.89,62.51,0,Programming,Free,0,6
1888,24.0,4.17,63.31,51.46,5,Programming,Free,0,6
1889,36.0,6.74,36.35,79.49,1,Marketing,Paid,0,5
1890,16.0,7.48,51.67,71.49,3,Design,Paid,1,8
1891,25.0,5.15,54.87,86.58,4,Programming,Free,0,6
1892,33.0,4.48,47.42,86.82,3,Business,Paid,1,9
1893,21.0,5.12,48.77,61.29,3,Design,Free,0,5
1894,25.0,11.09,51.01,65.91,1,Programming,Free,1,7
1895,31.0,2.07,66.13,58.94,5,Programming,Free,0,6
1896,38.0,6.31,60.05,58.07,3,Programming,Paid,0,3
1897,18.0,9.25,37.09,70.38,1,Business,Free,1,9
1898,17.0,2.39,49.6,77.82,1,Programming,Free,0,7
1899,20.0,7.95,50.14,71.02,3,Programming,Paid,1,8
1900,16.0,6.76,59.66,61.81,5,Programming,Free,0,6
1901,17.0,2.09,60.45,51.94,6,Design,Free,1,10
1902,20.0,5.59,56.09,60.01,2,Programming,Free,1,8
1903,36.0,4.49,41.8,82.29,2,Marketing,Paid,1,9
1904,25.0,4.93,55.38,55.9,0,Programming,Paid,0,8
1905,27.0,4.38,47.63,89.11,3,Business,Paid,0,9
1906,20.0,7.32,52.97,68.16,1,Design,Free,0,4
1907,31.0,3.86,42.29,75.94,5,Design,Free,1,7
1908,40.0,4.12,65.33,67.21,3,Programming,Paid,1,10
1909,21.0,3.32,61.35,58.06,1,Business,Free,0,6
1910,39.0,3.48,63.12,77.12,6,Marketing,Free,1,9
1911,30.0,3.12,64.64,64.82,5,Programming,Paid,1,6
1912,27.0,3.28,67.6,58.0,2,Programming,Free,0,3
1913,30.0,4.28,76.06,47.55,0,Marketing,Free,0,7
1914,30.0,6.08,40.07,91.03,1,Design,Paid,1,10
1915,40.0,8.71,46.43,72.07,2,Programming,Paid,1,9
1916,31.0,5.65,41.78,85.28,2,Programming,Paid,0,5
1917,31.0,4.09,51.75,81.82,5,Business,Paid,0,6
1918,24.0,2.57,59.56,83.17,6,Business,Free,0,6
1919,33.0,5.79,58.7,72.36,5,Design,Paid,0,5
1920,20.0,3.85,58.9,58.09,5,Marketing,Free,0,5
1921,28.0,4.88,42.06,85.63,0,Design,Paid,0,7
1922,47.0,4.56,56.06,69.56,1,Programming,Free,1,9
1923,16.0,6.4,45.14,73.34,6,Design,Paid,1,8
1924,29.0,4.58,49.54,76.91,4,Programming,Free,0,7
1925,29.0,4.69,57.22,75.7,1,Programming,Paid,0,8
1926,25.0,2.83,60.2,75.67,5,Programming,Free,0,3
1927,26.0,3.08,68.72,55.73,1,Programming,Free,0,7
1928,28.0,5.94,46.3,81.75,5,Business,Free,0,7
1929,25.0,3.35,64.9,67.94,6,Programming,Free,0,6
1930,29.0,2.77,52.89,88.85,3,Design,Paid,0,7
1931,24.0,6.83,44.69,81.65,4,Business,Free,0,7
1932,41.0,,50.08,78.55,5,Business,Free,0,6
1933,25.0,4.12,43.97,69.78,6,Business,Free,0,5
1934,31.0,5.06,41.9,78.81,4,Business,Free,1,10
1935,22.0,4.06,53.23,83.22,2,Business,Free,0,3
1936,34.0,1.33,55.28,75.28,1,Programming,Free,1,7
1937,32.0,4.83,42.89,76.03,2,Design,Free,0,6
1938,30.0,7.37,43.68,78.83,0,Business,Free,0,6
1939,20.0,5.78,57.37,61.69,4,Programming,Free,0,6
1940,22.0,1.56,58.9,86.17,2,Programming,Free,0,4
1941,39.0,10.56,49.86,47.82,4,Programming,Free,0,5
1942,22.0,2.23,58.71,74.34,0,Design,Free,1,9
1943,31.0,3.12,54.03,73.94,2,Design,Paid,0,5
1944,20.0,,60.0,60.31,2,Programming,Free,0,5
1945,34.0,,51.98,74.36,0,Business,Free,1,7
1946,22.0,4.2,59.06,60.68,5,Marketing,Free,1,8
1947,20.0,3.92,53.37,97.82,4,Programming,Paid,1,10
1948,22.0,7.38,58.11,58.3,5,Marketing,Free,0,5
1949,23.0,3.98,60.33,56.58,5,Programming,Free,0,5
1950,30.0,2.51,59.58,65.52,0,Marketing,Paid,0,6
1951,27.0,8.83,41.06,78.58,6,Marketing,Paid,1,9
1952,19.0,4.48,39.96,80.17,0,Programming,Free,0,6
1953,27.0,8.37,49.89,80.79,6,Business,Paid,0,8
1954,19.0,5.25,43.56,87.96,4,Marketing,Free,1,7
1955,32.0,14.87,38.68,67.81,5,Marketing,Paid,1,9
1956,33.0,4.41,51.35,83.42,3,Marketing,Paid,0,6
1957,27.0,4.08,64.54,70.96,1,Design,Free,0,8
1958,29.0,5.61,56.08,70.74,1,Programming,Free,0,6
1959,39.0,,58.24,84.14,0,Marketing,Free,0,4
1960,26.0,7.27,50.72,56.39,5,Business,Paid,0,6
1961,20.0,1.08,47.4,92.9,3,Business,Free,1,6
1962,31.0,3.92,56.87,72.55,1,Design,Free,0,5
1963,19.0,4.84,46.17,61.93,0,Design,Paid,0,7
1964,26.0,4.76,54.43,63.69,0,Programming,Paid,1,10
1965,23.0,2.73,51.61,72.13,1,Business,Free,0,7
1966,22.0,7.62,45.91,63.68,5,Programming,Paid,1,9
1967,25.0,3.23,69.5,48.47,6,Business,Free,0,6
1968,33.0,5.55,53.84,77.52,4,Marketing,Paid,1,10
1969,35.0,3.99,56.88,66.78,6,Design,Free,0,8
1970,33.0,5.08,52.57,80.51,2,Design,Free,1,7
1971,29.0,,50.46,55.18,2,Programming,Free,0,7
1972,25.0,4.43,61.13,96.25,4,Marketing,Free,1,7
1973,16.0,5.92,51.95,76.65,0,Business,Free,1,9
1974,30.0,4.33,52.31,70.36,6,Programming,Free,0,5
1975,16.0,4.04,58.55,79.48,5,Programming,Paid,1,8
1976,16.0,4.76,69.42,50.14,0,Programming,Paid,1,8
1977,26.0,4.46,49.98,73.03,1,Design,Paid,1,8
1978,29.0,6.55,33.75,95.22,4,Marketing,Paid,1,10
1979,24.0,5.32,45.96,71.48,5,Business,Paid,1,10
1980,38.0,2.84,56.19,67.25,1,Programming,Free,0,3
1981,30.0,3.67,57.94,67.6,5,Marketing,Free,0,5
1982,25.0,2.55,43.27,89.57,3,Programming,Paid,1,8
1983,37.0,4.66,51.36,73.93,4,Marketing,Paid,1,10
1984,38.0,5.07,57.66,56.98,2,Programming,Paid,1,10
1985,31.0,11.44,31.78,100.0,3,Business,Paid,0,7
1986,22.0,7.44,56.98,58.06,2,Marketing,Free,1,7
1987,23.0,3.18,60.62,70.83,1,Programming,Paid,0,5
1988,17.0,5.55,65.53,65.74,1,Business,Paid,0,9
1989,27.0,5.59,60.07,69.13,1,Marketing,Paid,1,10
1990,20.0,4.57,60.53,59.28,5,Programming,Paid,1,6
1991,25.0,3.76,54.37,61.52,2,Programming,Free,0,6
1992,29.0,4.32,46.41,85.82,2,Business,Paid,0,5
1993,16.0,9.42,44.89,45.18,5,Programming,Free,1,7
1994,18.0,4.2,51.18,87.13,6,Programming,Paid,0,5
1995,23.0,4.73,51.87,84.88,1,Design,Free,0,3
1996,27.0,1.3,65.69,76.6,2,Business,Free,0,6
1997,24.0,5.87,54.36,69.51,2,Programming,Free,0,8
1998,25.0,6.91,56.16,71.32,5,Programming,Free,0,4
1999,22.0,2.53,60.27,87.45,4,Marketing,Free,0,7
2000,17.0,4.03,53.78,60.54,3,Design,Paid,0,8
2001,23.0,,47.91,80.14,1,Marketing,Free,0,7
2002,26.0,5.11,54.0,70.54,2,Design,Paid,0,9
2003,25.0,5.0,46.35,81.17,0,Marketing,Free,1,9
2004,28.0,3.56,58.22,64.25,4,Business,Free,0,8
2005,30.0,11.72,37.86,80.48,6,Programming,Paid,1,8
2006,32.0,3.75,59.93,60.24,5,Marketing,Paid,0,7
2007,23.0,13.62,40.06,57.07,2,Design,Free,0,7
2008,16.0,8.86,40.13,70.64,3,Programming,Paid,0,6
2009,36.0,7.37,45.59,89.23,6,Programming,Paid,0,3
2010,30.0,2.54,60.1,76.9,2,Business,Free,0,4
2011,20.0,,41.22,78.35,5,Programming,Paid,0,6
2012,29.0,6.65,38.8,82.32,4,Programming,Paid,1,10
2013,34.0,1.95,69.56,67.24,3,Programming,Paid,1,8
2014,39.0,2.16,67.7,80.11,4,Design,Free,1,8
2015,29.0,4.76,57.07,68.2,1,Design,Free,1,7
2016,34.0,3.82,54.62,70.86,2,Design,Free,0,5
2017,19.0,4.02,63.03,69.72,2,Programming,Paid,0,6
2018,27.0,8.24,51.79,65.45,5,Programming,Paid,1,8
2019,25.0,2.72,58.16,70.27,4,Business,Free,1,9
2020,29.0,3.3,65.82,64.95,2,Programming,Free,1,9
2021,38.0,3.03,56.35,63.22,5,Business,Free,1,6
2022,29.0,5.1,51.43,66.31,3,Programming,Free,0,6
2023,20.0,2.34,61.18,73.86,6,Programming,Paid,1,7
2024,18.0,3.24,64.38,54.8,4,Programming,Free,0,3
2025,39.0,1.87,62.35,78.17,6,Design,Free,0,7
2026,31.0,3.52,65.24,69.06,6,Design,Free,0,8
2027,30.0,5.61,42.73,73.18,2,Business,Free,0,5
2028,25.0,7.07,52.27,64.02,1,Programming,Paid,1,10
2029,29.0,3.65,62.4,88.5,5,Design,Paid,0,6
2030,20.0,5.16,45.82,83.56,1,Design,Free,0,5
2031,30.0,3.73,58.11,55.41,5,Programming,Free,1,10
2032,19.0,7.48,32.36,79.25,1,Design,Free,1,7
2033,24.0,3.82,52.33,85.36,6,Programming,Free,0,7
2034,22.0,1.06,68.57,64.52,4,Design,Free,0,5
2035,16.0,6.07,59.97,57.57,3,Programming,Free,0,4
2036,25.0,4.12,45.63,83.09,3,Business,Paid,1,8
2037,21.0,3.58,61.5,58.77,4,Marketing,Free,0,3
2038,26.0,4.72,60.41,58.67,2,Programming,Free,0,7
2039,27.0,2.14,64.66,59.84,2,Business,Free,0,6
2040,39.0,5.24,42.78,83.22,1,Business,Paid,1,9
2041,29.0,5.16,58.22,59.69,1,Programming,Free,0,5
2042,29.0,4.78,50.84,67.87,6,Business,Free,0,6
2043,30.0,3.87,46.89,66.77,5,Business,Paid,0,7
2044,33.0,6.34,50.54,84.56,3,Marketing,Free,1,8
2045,30.0,3.24,60.09,67.48,5,Marketing,Paid,1,10
2046,29.0,3.06,68.93,51.11,4,Programming,Free,0,6
2047,32.0,4.77,54.06,63.53,4,Design,Paid,0,6
2048,16.0,5.79,51.29,84.94,0,Design,Paid,0,8
2049,42.0,3.5,61.42,77.19,3,Programming,Free,0,5
2050,38.0,8.81,50.7,86.98,0,Programming,Paid,1,8
2051,29.0,4.63,63.96,59.26,4,Marketing,Free,0,5
2052,17.0,5.24,56.55,69.23,0,Programming,Paid,0,6
2053,35.0,5.7,34.18,100.0,3,Design,Paid,1,9
2054,22.0,7.05,48.19,73.33,2,Marketing,Paid,1,10
2055,31.0,5.65,46.2,65.24,0,Programming,Paid,0,7
2056,18.0,1.8,55.3,73.79,3,Design,Free,0,5
2057,43.0,6.62,59.85,78.06,1,Marketing,Free,1,8
2058,17.0,4.28,46.75,79.13,1,Design,Free,0,6
2059,27.0,6.9,38.14,64.63,6,Programming,Paid,1,9
2060,16.0,4.22,62.85,64.98,2,Programming,Paid,0,6
2061,27.0,1.78,57.76,69.39,2,Marketing,Free,0,5
2062,24.0,1.45,70.68,59.24,0,Programming,Free,1,6
2063,35.0,2.65,55.57,61.65,2,Design,Free,1,7
2064,24.0,6.4,40.57,93.7,2,Programming,Paid,1,9
2065,35.0,9.09,51.3,73.93,5,Design,Paid,0,7
2066,20.0,4.65,47.75,68.82,0,Marketing,Free,1,6
2067,25.0,2.53,58.63,70.81,6,Design,Free,0,5
2068,25.0,2.85,60.4,71.65,0,Marketing,Free,0,4
2069,30.0,7.48,43.6,73.22,4,Programming,Free,0,7
2070,30.0,2.81,59.6,73.35,0,Design,Paid,0,7
2071,32.0,10.44,37.56,84.46,5,Marketing,Free,1,9
2072,29.0,9.43,44.47,79.98,4,Design,Free,1,8
2073,32.0,10.6,54.73,65.71,5,Programming,Free,1,7
2074,21.0,4.81,72.54,65.5,6,Marketing,Free,1,7
2075,30.0,4.35,52.11,88.85,5,Design,Paid,1,10
2076,38.0,4.76,53.53,72.38,4,Design,Free,0,5
2077,16.0,6.1,58.42,59.45,5,Marketing,Free,0,6
2078,30.0,3.03,53.85,80.25,0,Programming,Free,1,8
2079,32.0,3.09,51.53,63.28,4,Programming,Paid,0,7
2080,37.0,4.46,51.06,82.42,6,Programming,Paid,0,7
2081,32.0,2.86,73.1,48.86,2,Design,Free,0,5
2082,28.0,7.09,43.36,63.58,6,Programming,Free,0,5
2083,30.0,,48.02,83.76,3,Business,Free,1,9
2084,22.0,4.23,53.38,68.06,3,Programming,Free,0,8
2085,24.0,6.31,51.2,77.58,2,Business,Free,1,9
2086,18.0,9.02,63.0,61.18,0,Programming,Paid,0,3
2087,37.0,5.57,46.23,76.17,6,Programming,Paid,1,8
2088,30.0,4.82,56.13,68.05,5,Programming,Free,0,6
2089,21.0,2.57,58.59,73.68,2,Business,Free,1,7
2090,29.0,,41.01,94.39,6,Design,Free,1,7
2091,35.0,7.16,44.68,83.66,1,Programming,Free,1,8
2092,34.0,1.75,55.07,80.82,5,Marketing,Free,0,6
2093,21.0,8.96,58.03,82.05,3,Design,Free,1,9
2094,16.0,3.7,64.98,61.09,4,Programming,Paid,1,8
2095,30.0,5.3,51.96,67.55,0,Marketing,Free,1,7
2096,21.0,,66.79,53.61,4,Programming,Paid,1,7
2097,31.0,3.95,64.38,52.76,4,Programming,Free,0,6
2098,34.0,3.7,59.41,65.13,6,Design,Free,0,6
2099,35.0,2.59,59.53,67.65,2,Programming,Free,0,7
2100,39.0,,54.32,57.3,0,Programming,Paid,0,6
2101,36.0,3.57,50.13,70.57,0,Business,Free,0,4
2102,39.0,2.25,51.86,66.15,1,Programming,Free,1,7
2103,37.0,3.18,63.35,62.52,2,Business,Paid,0,7
2104,37.0,2.83,50.24,92.52,5,Marketing,Paid,1,7
2105,27.0,4.0,65.31,60.43,1,Business,Paid,0,6
2106,18.0,5.04,44.42,83.29,1,Business,Free,1,8
2107,44.0,2.94,60.77,46.2,0,Business,Free,1,10
2108,27.0,7.86,51.11,75.01,2,Marketing,Paid,0,6
2109,36.0,3.84,61.01,53.63,4,Programming,Free,0,5
2110,23.0,3.56,66.25,60.15,1,Programming,Free,0,7
2111,34.0,4.09,48.97,92.1,3,Design,Free,1,7
2112,16.0,7.6,59.86,70.53,1,Design,Free,0,7
2113,24.0,2.73,67.97,58.75,5,Programming,Paid,1,9
2114,26.0,10.68,40.84,80.36,0,Business,Paid,1,9
2115,30.0,6.25,58.74,63.73,1,Programming,Free,0,6
2116,35.0,5.02,49.99,78.08,3,Marketing,Paid,1,9
2117,19.0,6.91,44.98,57.03,5,Programming,Free,0,8
2118,32.0,3.51,64.28,57.62,2,Programming,Free,1,5
2119,36.0,4.61,71.02,58.55,0,Programming,Free,0,5
2120,43.0,3.97,38.97,81.58,3,Programming,Paid,1,9
2121,32.0,6.26,56.19,65.28,1,Programming,Free,1,8
2122,24.0,2.95,54.9,55.42,2,Programming,Free,0,7
2123,18.0,4.95,53.09,73.94,6,Programming,Paid,0,6
2124,40.0,5.5,54.24,68.95,6,Programming,Free,0,6
2125,32.0,8.12,49.01,78.88,1,Programming,Paid,1,9
2126,27.0,2.8,60.89,69.18,4,Design,Free,0,7
2127,16.0,5.69,62.25,67.07,3,Programming,Free,1,8
2128,20.0,,62.86,77.06,6,Programming,Paid,0,7
2129,31.0,1.54,65.87,55.89,6,Programming,Free,0,5
2130,29.0,2.9,62.67,78.63,2,Programming,Free,1,7
2131,16.0,5.9,51.27,68.2,0,Programming,Free,0,7
2132,31.0,5.04,53.99,62.89,0,Business,Paid,1,8
2133,16.0,3.98,51.32,64.86,0,Marketing,Paid,1,8
2134,36.0,5.2,60.02,75.46,5,Marketing,Paid,0,6
2135,28.0,4.1,55.2,68.5,5,Design,Free,0,6
2136,24.0,5.36,35.14,81.55,5,Design,Free,0,5
2137,34.0,1.96,66.34,64.56,0,Programming,Free,1,10
2138,29.0,3.87,52.87,74.33,0,Business,Free,1,9
2139,36.0,5.36,53.43,65.67,1,Business,Paid,1,8
2140,28.0,2.19,58.49,72.26,4,Marketing,Free,0,4
2141,28.0,2.18,52.98,86.31,0,Marketing,Free,0,6
2142,25.0,3.44,73.42,72.52,4,Design,Free,0,6
2143,29.0,4.07,68.3,64.92,6,Business,Free,0,5
2144,39.0,4.08,63.69,61.5,1,Business,Free,1,8
2145,23.0,3.16,60.78,67.77,5,Programming,Free,0,4
2146,32.0,3.1,59.4,87.3,3,Marketing,Free,1,10
2147,21.0,3.39,65.93,51.64,6,Programming,Free,0,5
2148,16.0,4.64,59.49,71.98,1,Marketing,Free,0,4
2149,28.0,8.87,54.18,56.15,1,Business,Paid,1,7
2150,30.0,1.49,65.42,63.07,0,Programming,Free,0,5
2151,26.0,5.37,57.97,73.89,4,Business,Free,0,8
2152,17.0,3.86,61.82,49.04,6,Programming,Free,0,5
2153,29.0,5.14,55.9,66.11,0,Business,Free,1,7
2154,29.0,8.64,37.75,78.2,3,Business,Paid,1,10
2155,21.0,2.89,53.1,72.44,5,Business,Free,1,9
2156,18.0,7.75,29.75,80.06,5,Marketing,Paid,1,10
2157,25.0,2.88,65.3,60.3,6,Programming,Paid,1,9
2158,32.0,4.29,59.93,71.48,5,Programming,Free,0,4
2159,30.0,3.64,64.7,68.0,6,Design,Free,0,5
2160,21.0,4.14,47.48,76.57,6,Programming,Free,0,4
2161,28.0,2.6,69.11,50.89,6,Design,Free,0,5
2162,33.0,4.94,56.55,64.52,3,Programming,Free,0,5
2163,19.0,8.28,49.96,74.99,2,Design,Free,1,7
2164,27.0,2.62,49.71,87.49,2,Design,Free,0,6
2165,36.0,4.42,52.56,73.41,6,Marketing,Free,0,5
2166,18.0,7.45,38.3,74.26,1,Programming,Paid,1,8
2167,35.0,4.44,47.78,80.44,5,Marketing,Paid,1,8
2168,38.0,9.35,37.76,90.53,4,Design,Paid,1,9
2169,25.0,3.34,61.5,63.42,0,Programming,Free,0,6
2170,25.0,3.85,50.43,59.97,3,Design,Free,0,4
2171,34.0,3.24,58.09,62.05,1,Design,Paid,1,9
2172,26.0,5.37,51.16,79.97,5,Programming,Paid,0,7
2173,16.0,4.06,62.84,76.23,3,Design,Free,0,6
2174,26.0,5.4,50.33,64.92,2,Programming,Free,0,6
2175,30.0,3.05,64.89,60.97,0,Programming,Free,1,8
2176,32.0,3.73,50.49,79.81,0,Design,Paid,1,8
2177,21.0,4.99,49.71,76.1,5,Design,Free,0,6
2178,25.0,7.6,41.32,76.28,6,Business,Free,0,7
2179,34.0,5.38,52.75,54.7,2,Programming,Free,1,7
2180,27.0,9.31,47.78,53.97,5,Marketing,Free,0,5
2181,16.0,5.21,63.49,60.95,3,Business,Free,1,8
2182,36.0,6.4,49.58,62.31,2,Marketing,Paid,1,8
2183,26.0,5.51,52.96,55.57,3,Business,Free,1,7
2184,35.0,7.92,43.44,86.84,4,Programming,Free,1,9
2185,17.0,7.08,56.49,51.33,6,Design,Free,1,7
