order_id,customer_age,distance_km,delivery_time_min,courier_speed_kmh,weekday,restaurant_type,subscription,delivered,rating
2082,33.0,3.98,20.93,19.89,6,FastFood,Regular,1,7
2083,36.0,1.43,16.0,19.78,3,Asian,Regular,1,7
2084,25.0,2.12,13.88,21.02,3,FastFood,Regular,0,5
2085,29.0,3.46,25.49,18.44,2,Asian,Regular,1,8
2086,20.0,4.68,38.02,18.29,0,FastFood,Prime,0,8
2087,45.0,2.6,20.91,19.4,6,Italian,Prime,1,9
2088,36.0,2.49,13.17,21.01,5,FastFood,Regular,1,8
2089,24.0,1.15,19.86,17.58,2,Asian,Regular,1,7
2090,34.0,3.53,21.73,23.8,6,Italian,Regular,1,5
2091,42.0,4.03,18.75,21.89,1,Italian,Regular,1,8
2092,41.0,0.72,11.22,21.72,5,Vegan,Regular,0,6
2093,24.0,5.31,37.97,20.59,3,Italian,Regular,1,9
2094,16.0,1.58,20.09,18.27,4,FastFood,Prime,1,10
2095,36.0,2.79,18.81,18.18,0,Vegan,Regular,1,6
2096,24.0,2.42,24.52,16.4,4,FastFood,Prime,1,8
2097,38.0,1.95,20.56,17.19,4,FastFood,Regular,1,8
2098,41.0,1.8,17.8,16.2,6,Italian,Regular,1,7
2099,42.0,1.17,14.58,20.91,2,FastFood,Regular,1,9
2100,48.0,3.09,23.57,17.32,0,FastFood,Prime,1,8
2101,43.0,1.72,13.18,16.91,0,Asian,Regular,1,10
2102,48.0,0.98,7.4,20.54,1,FastFood,Regular,1,7
2103,44.0,1.31,17.47,14.28,2,Asian,Prime,1,10
2104,45.0,1.14,,23.77,5,Vegan,Prime,1,5
2105,32.0,1.51,19.56,15.06,1,Italian,Regular,1,8
2106,20.0,2.63,14.24,19.68,1,Asian,Regular,1,7
2107,54.0,1.36,16.17,11.59,0,Asian,Regular,1,5
2108,33.0,3.96,28.33,19.1,2,Vegan,Prime,1,8
2109,43.0,1.89,16.17,17.41,4,FastFood,Regular,1,6
2110,27.0,1.72,18.81,19.04,1,FastFood,Regular,1,7
2111,41.0,2.03,17.01,23.21,3,Italian,Regular,1,8
2112,16.0,4.34,30.79,17.6,1,Italian,Regular,1,7
2113,28.0,1.09,19.74,17.69,5,FastFood,Prime,1,9
2114,31.0,5.76,29.11,,0,Italian,Prime,1,9
2115,36.0,3.41,23.72,19.93,1,FastFood,Regular,1,10
2116,42.0,2.29,16.71,19.92,3,Vegan,Prime,0,6
2117,22.0,3.86,21.57,18.26,5,FastFood,Regular,0,5
2118,38.0,1.69,18.18,18.4,2,FastFood,Regular,1,8
2119,43.0,2.36,29.01,18.64,0,FastFood,Regular,1,7
2120,53.0,1.72,10.18,23.4,3,FastFood,Prime,1,6
2121,38.0,3.43,25.62,20.32,1,FastFood,Regular,1,8
2122,28.0,,11.38,17.86,2,FastFood,Regular,0,7
2123,21.0,2.25,16.52,21.49,6,FastFood,Prime,1,10
2124,48.0,2.93,20.46,21.24,6,FastFood,Regular,1,8
2125,39.0,4.12,25.38,19.99,1,Italian,Prime,1,8
2126,32.0,1.28,13.49,17.25,4,Italian,Regular,1,8
2127,17.0,3.05,26.76,20.77,3,FastFood,Regular,1,10
2128,24.0,1.17,18.71,22.27,6,FastFood,Regular,0,5
2129,38.0,0.62,12.22,17.97,6,FastFood,Regular,1,6
2130,35.0,1.33,19.33,23.66,2,FastFood,Regular,1,10
2131,16.0,3.19,20.24,21.05,0,FastFood,Regular,1,6
2132,38.0,2.3,22.69,14.36,0,Asian,Prime,1,6
2133,18.0,1.73,15.5,16.4,0,Vegan,Prime,0,6
2134,44.0,2.39,23.11,19.22,5,Vegan,Prime,1,9
2135,34.0,2.04,19.52,17.07,5,Italian,Regular,1,8
2136,28.0,2.84,13.0,20.46,5,Italian,Regular,1,9
2137,41.0,0.83,16.43,20.14,0,FastFood,Regular,1,7
2138,,1.9,19.33,17.73,0,Asian,Regular,1,7
2139,44.0,2.48,18.95,14.96,1,Asian,Prime,1,8
2140,33.0,0.95,13.11,16.94,4,Asian,Regular,0,5
2141,33.0,0.94,12.67,,0,Vegan,Regular,1,8
2142,29.0,1.65,25.16,,4,Italian,Regular,1,9
2143,34.0,2.02,26.8,15.67,6,Asian,Regular,1,6
2144,47.0,2.03,19.71,14.93,1,Asian,Regular,1,6
2145,27.0,1.48,16.91,20.94,5,FastFood,Regular,1,9
2146,38.0,1.45,18.1,23.45,3,Vegan,Regular,1,7
2147,24.0,1.62,21.54,16.91,6,FastFood,Regular,1,6
2148,16.0,2.37,23.38,19.36,1,Vegan,Regular,1,5
2149,34.0,4.59,35.47,12.89,1,Asian,Prime,1,10
2150,35.0,,15.92,19.77,0,FastFood,Regular,1,8
2151,31.0,2.84,22.11,17.63,4,Asian,Regular,1,8
2152,19.0,1.89,,16.26,6,FastFood,Regular,1,8
2153,35.0,2.69,20.79,15.93,0,Asian,Regular,1,8
2154,34.0,4.45,26.41,17.7,3,Asian,Prime,0,6
2155,24.0,1.33,14.64,18.84,5,Italian,Regular,1,7
2156,20.0,3.89,,20.45,5,Vegan,Prime,1,7
2157,30.0,1.16,19.41,18.08,6,FastFood,Prime,1,6
2158,,2.16,21.91,21.87,5,FastFood,Regular,1,10
2159,36.0,1.76,21.68,16.94,6,Italian,Regular,1,7
2160,24.0,2.07,13.3,23.14,6,FastFood,Regular,0,4
2161,33.0,1.17,19.16,12.49,6,Italian,Regular,1,6
2162,40.0,2.56,19.44,20.13,3,FastFood,Regular,1,9
2163,21.0,4.82,30.27,18.76,2,Italian,Regular,0,5
2164,33.0,1.18,15.1,22.01,2,Italian,Regular,1,6
2165,44.0,2.24,18.64,19.74,6,Vegan,Regular,0,5
2166,,3.22,16.63,21.56,1,FastFood,Regular,0,5
2167,42.0,1.71,13.66,20.55,5,Vegan,Regular,1,7
2168,47.0,4.89,26.08,21.76,4,Italian,Prime,0,7
2169,30.0,1.59,14.28,19.85,0,FastFood,Regular,1,10
2170,29.0,1.89,13.14,14.85,3,Italian,Regular,1,7
2171,41.0,1.34,,14.35,1,Italian,Prime,1,8
2172,30.0,2.16,19.71,22.99,5,FastFood,Regular,1,6
2173,16.0,2.02,22.54,19.08,3,Italian,Regular,1,7
2174,31.0,2.86,,20.23,2,FastFood,Regular,1,5
2175,36.0,1.42,19.15,16.98,0,Italian,Regular,1,9
2176,39.0,1.59,16.57,18.97,0,Italian,Prime,1,7
2177,24.0,2.6,18.49,19.05,5,Italian,Regular,1,6
2178,30.0,4.34,21.95,18.15,6,Asian,Regular,1,8
2179,41.0,2.85,19.24,17.67,2,FastFood,Regular,1,9
2180,31.0,5.56,37.01,14.56,5,Vegan,Regular,1,6
2181,18.0,2.73,24.54,14.81,3,Asian,Regular,0,5
2182,43.0,3.08,21.26,15.72,2,Vegan,Prime,1,9
2183,30.0,2.93,21.47,13.63,3,Asian,Regular,0,4
2184,42.0,4.57,27.64,25.71,4,FastFood,Regular,1,7
2185,19.0,3.98,29.22,12.61,6,Italian,Regular,1,5
2186,31.0,1.28,14.93,22.41,3,FastFood,Prime,1,8
2187,37.0,3.13,21.9,19.18,2,Asian,Regular,0,7
2188,31.0,2.33,13.35,21.07,5,Italian,Regular,1,8
2189,21.0,1.81,11.92,21.83,3,FastFood,Regular,1,7
2190,16.0,0.87,18.23,23.2,2,Vegan,Prime,1,7
2191,46.0,0.86,14.8,26.35,3,FastFood,Regular,1,7
2192,34.0,1.9,19.22,17.71,3,Italian,Prime,1,6
2193,43.0,0.9,21.2,18.07,0,Asian,Regular,1,7
2194,40.0,1.92,15.13,24.83,0,FastFood,Prime,1,8
2195,37.0,3.43,18.28,16.26,4,Italian,Prime,1,8
2196,29.0,1.46,15.5,16.41,1,Asian,Regular,1,7
2197,36.0,2.11,21.73,19.12,3,FastFood,Regular,1,8
2198,45.0,1.12,16.17,19.7,5,Italian,Regular,1,6
2199,33.0,2.37,21.48,15.31,1,FastFood,Regular,1,9
2200,,2.66,15.76,20.45,2,Asian,Regular,1,9
2201,19.0,0.92,15.22,22.6,6,FastFood,Regular,1,10
2202,18.0,1.53,17.99,21.15,0,Vegan,Prime,1,9
2203,41.0,1.0,12.48,12.88,5,Vegan,Regular,1,9
2204,25.0,2.66,23.16,17.88,1,FastFood,Regular,1,9
2205,50.0,2.2,,25.47,6,FastFood,Regular,1,8
2206,44.0,1.96,15.97,18.04,2,Italian,Regular,1,6
2207,,1.88,20.22,12.86,0,Asian,Regular,1,9
2208,40.0,2.41,17.84,19.08,5,Italian,Regular,1,8
2209,24.0,2.43,18.41,23.04,1,FastFood,Regular,1,10
2210,17.0,1.76,21.98,22.59,2,FastFood,Prime,1,9
2211,45.0,1.42,17.2,19.08,3,Vegan,Regular,1,9
2212,19.0,2.24,15.73,,5,Italian,Prime,1,8
2213,46.0,1.81,14.2,,2,Vegan,Regular,1,8
2214,38.0,6.25,32.14,19.9,6,Italian,Regular,1,5
2215,31.0,1.63,15.54,19.88,3,Vegan,Regular,1,8
2216,36.0,2.36,18.72,20.6,2,FastFood,Regular,1,9
2217,36.0,2.99,25.52,19.86,2,FastFood,Prime,1,10
2218,30.0,4.35,31.47,18.54,5,Vegan,Regular,1,7
2219,45.0,1.29,11.38,19.59,4,Vegan,Regular,1,5
2220,45.0,4.84,28.14,20.12,0,FastFood,Prime,1,8
2221,33.0,1.86,21.06,20.41,5,Italian,Regular,1,7
2222,27.0,9.17,,17.11,2,Italian,Prime,1,9
2223,44.0,2.46,13.12,22.58,2,Italian,Regular,1,5
2224,16.0,1.18,14.21,19.26,0,FastFood,Prime,0,6
2225,36.0,1.81,,22.08,6,Vegan,Regular,1,6
2226,39.0,4.2,19.24,23.89,0,FastFood,Regular,1,9
2227,25.0,2.11,17.39,17.4,6,Asian,Regular,1,4
2228,41.0,1.95,18.9,21.23,0,FastFood,Regular,1,9
2229,32.0,3.44,27.12,18.81,3,FastFood,Prime,1,8
2230,27.0,1.67,21.08,15.76,0,Asian,Regular,1,5
2231,41.0,1.79,16.38,21.66,3,FastFood,Regular,1,10
2232,22.0,1.2,10.67,16.89,5,Asian,Regular,1,9
2233,40.0,5.99,27.86,24.55,4,FastFood,Prime,1,10
2234,16.0,1.03,16.25,18.23,3,Vegan,Regular,1,8
2235,35.0,2.54,19.47,16.05,0,Asian,Prime,1,7
2236,32.0,2.62,26.43,14.84,6,Vegan,Regular,1,7
2237,27.0,2.3,13.83,22.93,2,FastFood,Prime,1,9
2238,,1.01,11.72,22.66,3,FastFood,Regular,1,7
2239,31.0,1.16,12.92,21.04,6,Italian,Regular,1,6
2240,41.0,2.68,17.41,21.19,4,Italian,Regular,1,8
2241,37.0,1.31,16.41,23.37,5,FastFood,Regular,1,8
2242,36.0,0.74,18.57,23.49,1,FastFood,Prime,1,10
2243,35.0,2.87,25.51,20.09,3,Italian,Prime,1,10
2244,28.0,1.25,16.49,23.29,3,FastFood,Regular,1,9
2245,29.0,3.28,25.25,13.71,1,Italian,Prime,1,7
2246,34.0,1.8,18.19,17.7,2,FastFood,Regular,1,7
2247,30.0,1.76,23.0,17.21,5,FastFood,Regular,1,8
2248,42.0,2.07,18.56,21.8,6,Italian,Regular,1,8
2249,33.0,1.08,12.98,16.46,5,Italian,Regular,1,9
2250,35.0,1.28,19.1,19.13,6,FastFood,Regular,1,7
2251,19.0,1.75,19.96,18.52,6,Italian,Regular,1,7
2252,40.0,1.07,21.46,14.02,1,Asian,Regular,1,9
2253,27.0,3.43,19.74,19.49,5,Italian,Prime,1,9
2254,23.0,1.96,25.37,12.96,4,Italian,Prime,1,9
2255,47.0,,12.86,16.2,6,Vegan,Regular,1,6
2256,38.0,1.48,16.61,19.02,4,Italian,Regular,1,10
2257,41.0,2.45,18.18,16.02,0,Vegan,Prime,1,9
2258,36.0,1.58,20.68,20.12,3,Asian,Regular,1,7
2259,31.0,2.89,20.08,21.14,5,FastFood,Prime,1,9
2260,29.0,2.76,17.35,21.44,0,Italian,Regular,1,7
2261,39.0,7.55,43.5,17.86,3,Asian,Regular,1,6
2262,42.0,3.79,24.01,19.47,4,Vegan,Regular,1,8
2263,31.0,0.94,20.44,15.91,3,Italian,Prime,1,6
2264,51.0,1.9,15.45,23.79,5,FastFood,Prime,1,8
2265,30.0,1.74,18.55,,0,Italian,Regular,1,5
2266,19.0,3.18,18.52,27.25,2,FastFood,Prime,1,5
2267,17.0,1.39,15.69,18.99,6,Asian,Prime,1,9
2268,17.0,1.5,16.4,17.47,3,Italian,Regular,1,6
2269,28.0,1.17,18.49,17.69,1,Asian,Prime,1,9
2270,30.0,1.45,15.01,20.68,0,Vegan,Regular,1,8
2271,38.0,1.48,25.23,21.52,4,Italian,Regular,1,8
2272,32.0,,9.83,21.94,6,Italian,Regular,1,7
2273,40.0,1.21,16.59,16.61,0,Asian,Prime,0,6
2274,32.0,3.97,29.72,,0,Asian,Prime,1,7
2275,32.0,2.61,24.76,14.31,2,Vegan,Regular,1,9
2276,27.0,0.91,12.75,17.58,1,FastFood,Regular,1,7
2277,45.0,2.04,20.85,16.96,0,Italian,Regular,1,7
2278,18.0,0.98,9.71,25.51,2,FastFood,Prime,1,9
2279,,4.85,30.62,23.75,4,Vegan,Prime,1,7
2280,30.0,4.89,28.52,19.3,5,Asian,Regular,1,5
2281,39.0,1.95,15.86,21.7,2,Italian,Regular,1,6
2282,32.0,1.26,14.12,18.88,4,FastFood,Regular,1,9
2283,32.0,1.4,14.26,16.45,5,FastFood,Regular,1,8
2284,30.0,1.57,13.84,,0,Asian,Regular,1,8
2285,45.0,1.9,19.82,14.9,5,FastFood,Regular,1,8
2286,32.0,4.28,28.11,17.66,1,FastFood,Regular,0,7
2287,50.0,3.41,21.62,18.08,4,Vegan,Regular,1,5
2288,34.0,3.95,21.52,17.4,5,Asian,Prime,1,8
2289,32.0,2.21,17.69,21.41,5,FastFood,Regular,1,7
2290,31.0,1.07,15.57,18.93,2,FastFood,Regular,1,7
2291,37.0,1.52,12.5,21.09,4,Vegan,Prime,1,9
2292,27.0,2.39,20.93,15.39,0,Asian,Prime,1,9
2293,33.0,1.04,15.75,18.53,3,Italian,Regular,1,7
2294,32.0,2.38,18.79,17.67,6,FastFood,Regular,1,5
2295,35.0,3.14,20.76,24.27,1,FastFood,Regular,1,10
2296,35.0,2.72,21.07,21.06,1,FastFood,Regular,0,5
2297,36.0,,16.39,18.63,4,Asian,Regular,1,8
2298,33.0,0.72,21.91,17.35,3,FastFood,Regular,1,9
2299,46.0,4.19,27.24,21.52,3,FastFood,Regular,1,7
2300,36.0,0.85,14.72,18.37,1,Asian,Regular,1,9
2301,55.0,2.13,26.16,13.78,1,Vegan,Prime,1,8
2302,32.0,2.83,27.37,19.8,5,Asian,Regular,1,10
2303,41.0,2.45,25.0,15.25,2,Italian,Regular,1,8
2304,25.0,1.0,14.68,19.05,5,Italian,Regular,1,7
2305,45.0,1.27,12.79,23.15,3,Italian,Prime,1,10
2306,26.0,2.36,17.01,23.86,2,FastFood,Regular,1,8
2307,36.0,2.67,17.71,14.63,1,Italian,Regular,1,7
2308,30.0,1.1,17.84,18.04,4,Italian,Regular,1,6
2309,36.0,2.5,20.19,21.71,1,Italian,Regular,1,8
2310,30.0,1.01,18.64,17.21,6,Vegan,Prime,1,10
2311,25.0,3.26,22.4,18.49,2,Vegan,Prime,1,9
2312,30.0,1.24,18.13,19.84,5,FastFood,Regular,1,8
2313,46.0,2.1,17.81,19.98,3,Italian,Regular,1,9
2314,36.0,1.92,25.23,16.39,2,FastFood,Regular,0,6
2315,20.0,3.81,16.43,20.13,3,Italian,Regular,1,7
2316,42.0,2.3,16.1,19.13,3,FastFood,Regular,1,7
2317,24.0,1.67,25.46,20.97,3,FastFood,Prime,1,9
2318,39.0,2.82,21.55,16.46,6,Asian,Prime,1,9
2319,37.0,6.54,23.18,20.06,4,Italian,Regular,1,9
2320,38.0,3.03,20.07,19.44,0,Vegan,Regular,1,8
2321,49.0,1.95,12.37,25.32,0,FastFood,Regular,1,8
2322,25.0,1.27,14.02,23.97,0,FastFood,Regular,1,8
2323,37.0,1.43,15.59,16.43,4,Italian,Regular,1,9
2324,43.0,,23.3,25.1,1,FastFood,Prime,0,7
2325,26.0,1.42,19.38,21.96,2,FastFood,Prime,1,8
2326,25.0,2.02,18.16,19.98,5,Vegan,Regular,1,7
2327,29.0,4.44,28.37,23.54,0,FastFood,Regular,1,8
2328,35.0,2.19,16.72,17.88,1,FastFood,Regular,1,8
2329,,1.28,15.35,14.91,0,Italian,Prime,1,10
2330,37.0,6.67,39.77,18.56,1,Italian,Regular,1,8
2331,19.0,5.31,32.09,16.92,0,Italian,Regular,1,6
2332,44.0,2.65,22.07,23.89,4,Italian,Regular,1,6
2333,37.0,4.06,23.14,15.17,5,Asian,Regular,1,7
2334,49.0,1.74,17.66,21.12,1,FastFood,Regular,1,8
2335,38.0,3.0,17.34,19.0,3,Italian,Regular,0,4
2336,29.0,1.6,17.42,19.96,2,Asian,Regular,1,8
2337,25.0,1.1,9.1,16.72,0,Vegan,Prime,1,7
2338,34.0,8.38,49.33,14.31,3,Italian,Regular,1,8
2339,32.0,0.93,17.06,22.13,4,Italian,Regular,1,8
2340,43.0,2.73,14.66,21.24,1,FastFood,Prime,1,7
2341,24.0,2.36,19.29,23.43,5,FastFood,Regular,1,8
2342,50.0,2.67,16.62,23.57,6,FastFood,Regular,1,10
2343,43.0,1.92,11.81,19.47,0,Asian,Regular,1,7
2344,30.0,1.93,19.39,19.87,1,FastFood,Regular,1,7
2345,,2.5,19.08,15.44,2,Asian,Prime,1,9
2346,25.0,2.62,22.96,15.01,5,FastFood,Regular,0,5
2347,34.0,2.01,14.51,16.71,0,Vegan,Regular,0,5
2348,21.0,,15.19,17.15,3,Asian,Regular,1,7
2349,49.0,0.97,15.17,18.9,3,FastFood,Regular,1,5
2350,17.0,6.1,36.36,17.58,0,FastFood,Regular,1,8
2351,19.0,3.11,21.26,21.15,0,FastFood,Prime,1,7
2352,26.0,2.6,17.71,23.26,0,Vegan,Prime,1,9
2353,44.0,1.64,17.63,20.83,0,FastFood,Prime,1,9
2354,41.0,1.16,19.39,15.55,3,Italian,Regular,1,8
2355,33.0,3.23,16.61,21.81,6,Italian,Regular,1,6
2356,41.0,2.12,16.24,15.14,2,Asian,Prime,1,9
2357,31.0,2.83,25.23,22.35,1,Italian,Regular,1,7
2358,36.0,0.96,18.56,17.82,1,Italian,Regular,0,4
2359,47.0,5.42,27.62,19.79,6,Vegan,Prime,1,10
2360,30.0,3.31,18.56,25.68,6,FastFood,Regular,1,6
2361,25.0,1.93,13.56,13.76,4,Asian,Regular,1,8
2362,36.0,3.0,20.25,17.85,3,FastFood,Prime,1,10
2363,39.0,,23.92,17.65,1,Italian,Regular,0,5
2364,33.0,0.97,16.68,19.11,6,Vegan,Regular,1,7
2365,41.0,5.07,24.31,23.34,0,Asian,Regular,1,7
2366,30.0,3.02,24.09,14.87,1,Asian,Prime,1,6
2367,33.0,1.37,12.87,17.09,4,FastFood,Regular,1,8
2368,35.0,1.27,24.33,16.07,1,Italian,Prime,1,8
2369,35.0,3.47,20.55,19.1,0,Italian,Regular,1,7
2370,47.0,2.26,,19.78,4,Italian,Regular,1,9
2371,35.0,2.63,20.9,16.66,0,Italian,Regular,0,5
2372,29.0,2.04,16.79,21.06,1,FastFood,Regular,1,5
2373,37.0,1.16,21.29,26.84,4,FastFood,Regular,1,9
2374,41.0,2.66,13.17,21.11,1,FastFood,Regular,0,4
2375,39.0,1.81,14.62,19.33,5,Italian,Regular,1,8
2376,38.0,1.99,13.98,26.67,0,FastFood,Regular,1,8
2377,19.0,8.56,40.56,17.55,4,Vegan,Prime,0,6
2378,16.0,3.74,22.46,,0,Italian,Prime,1,10
2379,43.0,3.35,19.55,19.59,5,FastFood,Regular,1,8
2380,36.0,8.99,46.07,15.73,5,Asian,Regular,1,7
2381,32.0,2.49,30.85,12.63,5,Asian,Regular,1,5
2382,38.0,2.15,18.72,21.41,1,FastFood,Regular,1,5
2383,49.0,1.39,12.95,21.65,1,FastFood,Regular,1,10
2384,45.0,1.57,16.14,20.44,6,FastFood,Regular,0,6
2385,41.0,0.65,14.63,21.74,5,FastFood,Regular,1,9
2386,24.0,3.11,27.03,17.62,1,Asian,Regular,1,10
2387,25.0,1.15,16.78,15.81,0,Vegan,Prime,1,8
2388,16.0,3.31,20.76,21.87,2,FastFood,Regular,1,7
2389,38.0,1.97,20.54,18.34,4,Asian,Regular,1,5
2390,42.0,2.16,21.29,16.21,2,FastFood,Regular,1,7
2391,43.0,1.97,17.27,22.3,5,Italian,Regular,1,7
2392,38.0,4.32,,14.03,3,Asian,Regular,1,7
2393,31.0,3.92,23.79,15.54,6,Italian,Regular,1,9
2394,,2.28,23.3,21.61,6,FastFood,Prime,1,9
2395,25.0,1.23,19.9,19.89,3,Italian,Regular,1,9
2396,31.0,3.35,22.3,21.68,5,Vegan,Regular,1,6
2397,23.0,1.18,12.64,22.68,3,FastFood,Regular,1,8
2398,48.0,0.98,19.63,19.44,0,FastFood,Prime,1,9
2399,20.0,3.05,,21.33,2,FastFood,Prime,1,10
2400,30.0,4.53,28.12,17.68,2,Italian,Prime,1,9
2401,16.0,1.61,17.98,18.95,6,Italian,Regular,1,7
2402,35.0,2.52,18.31,17.16,5,Asian,Regular,1,9
2403,32.0,1.6,16.56,15.79,1,Asian,Regular,1,7
2404,29.0,3.44,20.63,18.53,0,Vegan,Prime,1,9
2405,24.0,4.23,32.55,12.55,3,Asian,Prime,1,9
2406,32.0,2.0,14.57,23.49,3,FastFood,Prime,1,8
2407,27.0,1.14,10.43,19.27,5,Italian,Regular,1,7
2408,31.0,1.04,17.29,14.08,1,FastFood,Prime,1,8
2409,50.0,3.85,22.85,23.38,5,FastFood,Prime,1,8
2410,34.0,1.08,17.09,19.35,2,Vegan,Regular,1,5
2411,37.0,2.47,24.29,14.75,2,Asian,Regular,1,8
2412,28.0,3.09,,16.63,2,Vegan,Regular,1,8
2413,25.0,1.53,14.17,16.71,6,Italian,Regular,1,6
2414,32.0,1.84,13.24,,2,Italian,Regular,1,6
2415,55.0,3.49,25.43,16.43,3,Italian,Regular,1,8
2416,29.0,1.48,24.06,26.1,6,FastFood,Prime,1,10
2417,35.0,1.4,13.52,22.11,0,FastFood,Prime,1,10
2418,25.0,2.04,19.01,23.79,3,Italian,Prime,1,10
2419,16.0,4.07,24.25,21.68,4,FastFood,Regular,1,7
2420,25.0,4.88,,21.12,6,Vegan,Regular,1,8
2421,53.0,1.91,18.58,18.36,0,FastFood,Regular,1,7
2422,37.0,1.57,,20.5,5,FastFood,Prime,1,7
2423,47.0,3.62,21.15,16.8,5,Asian,Regular,1,8
2424,29.0,0.92,12.43,22.86,2,FastFood,Prime,1,7
2425,16.0,2.31,20.34,19.36,5,Vegan,Regular,1,6
2426,22.0,1.97,16.59,17.84,3,Asian,Regular,1,7
2427,36.0,4.72,25.4,21.95,4,FastFood,Prime,1,8
2428,34.0,4.34,,16.27,2,Asian,Regular,1,7
2429,32.0,1.38,22.3,16.03,1,Asian,Prime,1,6
2430,27.0,2.21,24.55,15.39,5,Asian,Regular,1,6
2431,40.0,1.47,13.46,19.6,1,Asian,Regular,1,9
2432,27.0,1.71,15.35,16.27,1,Asian,Regular,1,7
2433,35.0,3.25,14.92,19.36,6,Italian,Prime,1,9
2434,34.0,1.67,21.28,20.53,6,FastFood,Regular,1,8
2435,29.0,2.58,21.82,19.55,4,Asian,Prime,1,8
2436,24.0,3.92,24.76,13.93,4,Vegan,Prime,1,7
2437,28.0,4.63,29.38,19.29,2,Italian,Regular,1,7
2438,49.0,2.71,17.94,13.99,4,Asian,Prime,1,10
2439,42.0,,24.3,,4,Italian,Prime,1,8
2440,41.0,1.1,15.42,16.65,3,Asian,Regular,1,10
2441,25.0,5.54,27.55,15.36,4,Vegan,Prime,1,8
2442,19.0,2.64,15.76,22.01,3,FastFood,Regular,1,7
2443,42.0,2.17,16.07,21.67,6,FastFood,Regular,1,7
2444,40.0,2.11,21.73,17.9,4,Italian,Regular,1,7
2445,33.0,2.82,24.47,18.23,2,Italian,Prime,1,7
2446,29.0,3.08,24.76,18.92,4,Italian,Regular,1,7
2447,19.0,3.3,,24.53,1,FastFood,Regular,1,5
2448,40.0,4.88,24.41,17.68,1,Italian,Regular,1,8
2449,43.0,2.3,18.31,21.13,5,Italian,Regular,0,5
2450,26.0,,28.93,18.4,4,Italian,Prime,1,9
2451,,4.14,25.72,20.11,0,Asian,Prime,1,8
2452,43.0,1.95,15.8,16.44,2,Asian,Regular,1,8
2453,26.0,0.8,17.18,15.4,6,Asian,Regular,1,8
2454,48.0,2.43,19.6,14.37,4,Asian,Prime,0,6
2455,31.0,4.75,27.68,18.41,6,Italian,Regular,1,10
2456,29.0,1.31,19.41,16.44,3,Italian,Regular,1,8
2457,32.0,2.42,16.39,22.15,0,Italian,Prime,1,8
2458,29.0,2.54,23.73,18.39,1,FastFood,Prime,1,10
2459,42.0,3.38,25.08,18.93,0,FastFood,Regular,1,8
2460,40.0,1.63,18.11,20.01,5,Italian,Regular,0,7
2461,42.0,1.44,13.83,22.82,5,Vegan,Prime,1,6
2462,34.0,2.76,24.13,18.75,3,Asian,Regular,1,7
2463,28.0,1.34,15.31,24.18,5,FastFood,Regular,1,7
2464,32.0,0.84,9.31,18.29,3,Italian,Prime,1,6
2465,28.0,5.54,25.34,20.8,5,FastFood,Regular,1,8
2466,45.0,3.35,23.47,21.83,4,Asian,Regular,0,5
2467,41.0,5.67,24.31,21.06,3,Asian,Regular,1,5
2468,31.0,3.26,19.05,20.36,4,Italian,Regular,1,6
2469,24.0,2.93,15.42,21.38,2,Italian,Regular,1,9
2470,46.0,2.47,24.04,23.58,5,FastFood,Regular,1,9
2471,33.0,1.82,16.28,15.36,6,Italian,Regular,0,4
2472,,3.07,25.16,19.39,1,Vegan,Prime,1,7
2473,46.0,1.49,22.62,20.59,4,Asian,Regular,1,9
2474,27.0,1.12,10.11,20.37,0,Italian,Regular,1,5
2475,29.0,1.68,17.87,18.33,2,Italian,Regular,1,8
2476,30.0,4.1,15.89,25.53,4,FastFood,Regular,1,5
2477,20.0,1.18,20.85,22.11,1,FastFood,Prime,1,10
2478,35.0,1.03,13.93,23.27,1,FastFood,Regular,1,8
2479,25.0,2.79,,,2,Italian,Regular,1,5
2480,27.0,1.84,19.7,21.02,0,Vegan,Prime,1,8
2481,26.0,2.63,14.83,20.09,4,Italian,Regular,1,8
2482,27.0,3.47,17.95,24.9,0,FastFood,Regular,1,5
2483,24.0,2.99,15.42,25.29,2,FastFood,Prime,0,6
2484,,1.42,21.95,19.65,2,FastFood,Regular,1,8
2485,31.0,4.69,25.18,17.85,6,Asian,Prime,1,6
2486,32.0,3.48,16.65,21.8,6,Italian,Prime,1,9
2487,53.0,2.35,16.61,16.68,0,Asian,Prime,0,6
2488,31.0,1.99,22.82,13.86,1,Asian,Regular,1,9
2489,37.0,,29.63,18.27,5,FastFood,Prime,0,6
2490,38.0,1.95,20.72,16.32,2,Italian,Prime,1,7
2491,31.0,0.82,,18.22,4,Vegan,Regular,1,6
2492,34.0,3.5,28.72,16.56,6,Italian,Prime,1,8
2493,32.0,2.94,13.18,24.09,1,FastFood,Regular,1,7
2494,34.0,0.65,10.77,18.72,6,Vegan,Prime,1,10
2495,27.0,2.67,11.16,23.03,0,Vegan,Regular,0,5
2496,28.0,5.29,32.24,15.56,1,Italian,Regular,1,5
2497,32.0,1.08,9.66,17.58,3,Italian,Regular,1,7
2498,16.0,2.22,23.22,21.31,6,FastFood,Prime,1,6
2499,45.0,1.82,11.68,18.95,3,Asian,Regular,1,8
2500,51.0,5.02,23.57,21.47,0,Italian,Regular,1,8
2501,34.0,3.73,21.65,19.39,1,FastFood,Regular,1,8
2502,38.0,1.43,19.27,19.38,5,Asian,Prime,1,8
